user_id,employment_type,income_range,city_tier,bank_account_age_months,num_bank_accounts,monthly_income,rent_paid_on_time,utility_delay_days,upi_txn_count,avg_month_end_balance,overdraft_event,alt_credit_score
1561,self_employed,15000-30000,3,43,2,20620,1,5,37,11140,0,65
1562,self_employed,15000-30000,1,16,2,29515,1,4,48,7333,0,66
1563,contract,15000-30000,1,23,3,20917,1,8,94,10209,0,63
1564,self_employed,15000-30000,1,51,2,29188,0,4,55,4376,0,47
1565,self_employed,30000-50000,1,25,3,33973,1,7,55,5820,0,63
1566,salaried,15000-30000,2,53,2,23247,0,3,117,5598,1,45
1567,salaried,30000-50000,2,15,1,38239,1,10,30,3700,0,59
1568,salaried,15000-30000,2,12,2,24948,1,8,58,4447,0,60
1569,salaried,30000-50000,2,27,2,39250,1,10,83,6182,1,56
1570,self_employed,30000-50000,2,43,3,39955,1,7,47,6799,0,63
1571,contract,30000-50000,2,36,3,40754,0,9,58,9780,0,53
1572,salaried,30000-50000,2,29,1,30492,0,5,53,7640,1,48
1573,salaried,30000-50000,2,51,2,37321,1,3,51,3427,0,61
1574,salaried,30000-50000,2,18,3,39570,1,6,77,5388,0,61
1575,contract,15000-30000,3,25,2,26377,1,7,33,7245,0,61
1576,self_employed,30000-50000,3,48,1,44904,1,4,113,11023,0,66
1577,contract,15000-30000,1,15,1,22214,1,7,42,6118,0,62
1578,contract,30000-50000,2,32,2,32025,1,8,108,8342,0,61
1579,salaried,30000-50000,3,21,1,40942,0,10,67,6557,1,43
1580,self_employed,30000-50000,2,36,1,31303,1,8,32,8278,0,63
1581,self_employed,15000-30000,1,32,1,19398,1,6,75,5464,0,63
1582,self_employed,30000-50000,2,57,2,35251,1,9,46,3693,0,58
1583,self_employed,15000-30000,1,26,2,19520,1,3,79,7143,1,60
1584,contract,30000-50000,3,20,2,39119,1,11,84,7899,0,59
1585,salaried,15000-30000,3,18,3,28832,1,3,100,7853,0,67
1586,salaried,30000-50000,2,30,1,30614,1,4,87,6014,1,60
1587,self_employed,15000-30000,3,44,2,24121,1,11,40,11440,0,67
1588,salaried,15000-30000,1,47,3,18631,1,10,63,10124,0,65
1589,contract,30000-50000,1,20,3,40969,1,7,94,7242,1,59
1590,self_employed,30000-50000,2,28,1,39877,1,3,56,8688,0,66
1591,self_employed,30000-50000,1,44,3,35389,1,9,46,8052,0,63
1592,salaried,15000-30000,3,18,2,19797,1,9,69,3186,0,57
1593,salaried,30000-50000,2,53,1,43053,0,4,116,6571,1,49
1594,salaried,30000-50000,1,29,1,44311,1,9,88,8094,0,61
1595,salaried,30000-50000,2,35,3,37442,1,11,106,7936,0,63
1596,salaried,15000-30000,2,44,1,24573,1,4,79,9218,1,60
1597,self_employed,30000-50000,2,16,1,38641,1,5,40,4861,0,62
1598,salaried,30000-50000,3,58,3,33959,1,5,118,9408,0,66
1599,self_employed,15000-30000,3,45,3,22480,1,10,30,3768,1,54
1600,self_employed,15000-30000,1,44,2,21749,1,3,43,3648,0,60
1601,self_employed,30000-50000,2,28,1,36106,1,5,77,4551,1,54
1602,self_employed,30000-50000,1,47,2,33420,0,10,44,11825,0,55
1603,self_employed,30000-50000,3,19,2,35359,1,3,40,5254,1,58
1604,salaried,30000-50000,1,13,3,31865,0,10,69,4551,0,47
1605,contract,30000-50000,1,43,1,33069,0,4,82,4154,0,50
1606,salaried,30000-50000,2,31,3,41815,1,7,109,5466,0,62
1607,self_employed,30000-50000,1,50,2,37561,1,6,50,9806,0,67
1608,salaried,30000-50000,2,18,2,41174,1,8,98,5168,0,62
1609,self_employed,30000-50000,3,17,2,33539,0,11,95,3119,0,42
1610,contract,15000-30000,3,18,1,27704,0,9,89,9737,0,49
1611,self_employed,15000-30000,1,26,2,29203,1,11,82,11387,0,64
1612,self_employed,15000-30000,2,34,3,25623,1,11,85,6573,0,62
1613,salaried,30000-50000,2,14,1,41234,1,3,44,10773,0,66
1614,salaried,30000-50000,1,55,3,33397,1,3,62,8616,0,67
1615,self_employed,15000-30000,3,58,2,19518,1,5,38,5470,0,60
1616,self_employed,15000-30000,2,37,2,23401,1,6,114,6945,0,64
1617,self_employed,15000-30000,3,49,3,19988,1,6,46,5687,0,61
1618,contract,15000-30000,3,53,2,28204,1,9,34,5105,0,58
1619,salaried,30000-50000,2,40,3,32835,0,11,51,7752,0,50
1620,salaried,15000-30000,2,19,3,19685,1,3,94,7536,1,58
1621,contract,30000-50000,2,38,3,30876,1,9,84,8982,0,63
1622,self_employed,30000-50000,2,22,1,43371,1,5,75,4930,0,63
1623,self_employed,30000-50000,2,57,1,31533,1,5,70,9420,0,65
1624,self_employed,15000-30000,1,18,3,20575,1,3,60,8620,0,64
1625,self_employed,15000-30000,3,48,3,26153,1,6,54,10177,0,67
1626,self_employed,30000-50000,2,53,1,40826,1,5,46,9678,1,61
1627,self_employed,30000-50000,2,58,1,32639,1,10,119,6962,0,62
1628,salaried,15000-30000,2,51,2,18629,1,3,56,5234,0,64
1629,self_employed,15000-30000,3,14,3,23198,1,3,64,8386,0,66
1630,salaried,30000-50000,3,14,3,31164,1,3,39,3349,0,58
1631,self_employed,30000-50000,2,33,2,31273,1,6,42,5255,0,61
1632,self_employed,30000-50000,2,32,2,38061,1,5,70,7518,1,58
1633,self_employed,15000-30000,3,12,3,18117,1,10,30,3898,0,59
1634,self_employed,30000-50000,2,15,1,33643,1,8,54,10453,0,65
1635,salaried,15000-30000,2,22,2,26034,0,7,103,4451,0,48
1636,salaried,30000-50000,3,14,2,34748,1,6,76,5887,0,63
1637,salaried,30000-50000,3,49,3,42701,1,3,77,4122,0,61
1638,contract,15000-30000,2,32,2,24123,0,5,117,4142,0,48
1639,self_employed,30000-50000,3,38,1,31308,1,4,108,9614,1,64
1640,salaried,15000-30000,1,23,2,23429,1,6,79,10856,1,63
1641,self_employed,30000-50000,3,53,3,40720,1,4,73,9493,1,60
1642,contract,30000-50000,2,21,3,31257,1,5,30,6660,0,65
1643,contract,30000-50000,2,18,2,33031,1,11,98,4285,0,59
1644,salaried,15000-30000,2,49,3,19564,1,3,52,4656,0,60
1645,contract,15000-30000,3,53,1,29830,1,9,76,11604,1,60
1646,salaried,30000-50000,1,31,3,35873,1,11,91,9078,0,63
1647,salaried,15000-30000,1,14,1,27550,1,3,33,10872,0,67
1648,self_employed,30000-50000,2,12,2,31544,1,8,38,8215,0,64
1649,salaried,30000-50000,3,21,1,42302,1,6,109,6750,0,61
1650,self_employed,15000-30000,2,17,1,23093,1,3,42,9543,0,66
1651,salaried,30000-50000,2,34,1,42240,1,3,63,9447,0,66
1652,salaried,30000-50000,2,45,3,30361,0,8,41,10815,0,51
1653,contract,15000-30000,1,47,3,28426,1,5,88,10089,0,68
1654,contract,30000-50000,3,57,3,43765,1,5,85,9754,1,62
1655,self_employed,15000-30000,1,25,3,29547,0,3,50,4856,0,47
1656,contract,15000-30000,3,45,2,20909,1,5,43,11273,0,66
1657,contract,30000-50000,2,18,2,36193,1,10,115,5644,0,59
1658,self_employed,15000-30000,3,55,3,21098,0,11,88,4406,0,43
1659,salaried,15000-30000,2,50,1,29399,1,10,104,7911,0,59
1660,self_employed,30000-50000,1,35,1,36406,0,6,97,3309,0,48
1661,self_employed,15000-30000,2,40,3,23048,1,10,57,4462,0,58
1662,self_employed,15000-30000,1,54,2,21447,1,11,115,9083,0,62
1663,self_employed,30000-50000,1,33,2,40824,0,10,63,8089,0,48
1664,self_employed,30000-50000,3,31,3,32552,1,6,43,9182,0,67
1665,salaried,30000-50000,1,53,3,31938,1,4,74,8954,0,67
1666,salaried,15000-30000,3,28,2,22975,0,11,114,9789,0,50
1667,self_employed,15000-30000,1,21,2,23429,1,11,76,9006,0,64
1668,contract,30000-50000,3,16,1,38998,1,6,117,8260,0,62
1669,self_employed,30000-50000,2,52,1,37562,0,5,102,3389,0,47
1670,salaried,15000-30000,3,31,1,24967,1,5,83,6705,0,64
1671,salaried,30000-50000,2,49,1,44427,1,6,115,6315,0,62
1672,self_employed,15000-30000,1,49,3,21719,1,7,62,11544,0,67
1673,self_employed,30000-50000,3,16,3,39453,1,6,39,5821,0,60
1674,self_employed,15000-30000,2,36,2,21393,1,10,118,11089,0,64
1675,salaried,15000-30000,1,25,1,28055,1,5,104,11662,0,66
1676,self_employed,15000-30000,3,20,1,21252,1,11,39,11670,0,64
1677,self_employed,30000-50000,3,57,1,30339,0,8,83,9870,1,49
1678,salaried,15000-30000,2,14,3,23180,0,6,44,10351,0,54
1679,salaried,15000-30000,3,21,1,25384,1,9,75,4671,0,61
1680,self_employed,30000-50000,2,20,2,36958,1,6,80,7169,0,61
1681,salaried,30000-50000,3,59,3,35225,0,11,32,9265,0,48
1682,contract,30000-50000,1,34,3,34728,1,9,57,6347,0,62
1683,salaried,15000-30000,3,23,2,19032,1,11,97,9602,0,61
1684,salaried,30000-50000,2,37,2,38019,1,10,117,7335,1,55
1685,contract,30000-50000,2,43,2,43455,1,3,67,11037,0,69
1686,salaried,15000-30000,1,37,1,24572,1,11,55,3340,0,58
1687,self_employed,30000-50000,2,14,2,32963,1,5,103,10629,0,65
1688,salaried,15000-30000,2,39,1,25977,1,10,94,11385,1,60
1689,contract,15000-30000,3,54,3,26785,0,10,52,10510,1,48
1690,salaried,15000-30000,2,35,1,28307,1,10,98,10545,0,65
1691,salaried,30000-50000,1,24,1,34139,1,8,103,8640,0,63
1692,self_employed,15000-30000,3,14,3,24105,0,6,48,5437,0,49
1693,contract,15000-30000,1,33,1,25259,1,11,43,9531,0,61
1694,self_employed,30000-50000,3,24,1,32046,0,10,83,11608,0,52
1695,self_employed,30000-50000,3,44,3,39636,0,8,55,8570,0,50
1696,contract,15000-30000,2,37,3,20014,1,3,111,11205,1,62
1697,self_employed,15000-30000,3,26,2,22231,1,5,61,8611,0,63
1698,self_employed,30000-50000,1,23,1,34504,0,9,90,6791,0,47
1699,salaried,15000-30000,2,15,3,24820,1,9,41,3540,0,55
1700,salaried,30000-50000,3,42,1,35437,1,5,32,3622,0,60
1701,salaried,30000-50000,2,45,2,43704,1,3,63,6680,0,63
1702,self_employed,15000-30000,3,18,3,21370,1,10,31,3118,0,57
1703,self_employed,15000-30000,1,29,3,28517,1,7,39,10732,0,65
1704,self_employed,15000-30000,3,32,3,28690,0,6,82,6500,1,47
1705,self_employed,30000-50000,3,48,3,36800,0,4,70,3442,0,49
1706,contract,30000-50000,3,57,3,34523,0,4,33,3384,0,49
1707,contract,30000-50000,1,33,2,44191,0,7,105,4596,0,45
1708,contract,15000-30000,2,42,3,19531,0,11,108,10053,0,50
1709,salaried,15000-30000,1,18,2,26402,0,7,51,3832,0,48
1710,salaried,30000-50000,1,17,2,43827,1,3,84,9258,0,64
1711,self_employed,30000-50000,3,57,2,39875,1,6,74,11267,0,69
1712,self_employed,15000-30000,2,22,2,28036,0,10,60,11254,0,54
1713,self_employed,30000-50000,1,55,2,31856,1,8,93,5829,0,62
1714,contract,30000-50000,2,46,2,31396,1,5,62,11987,0,67
1715,salaried,30000-50000,1,44,1,34128,1,3,47,5596,0,64
1716,salaried,30000-50000,2,23,2,31439,1,4,43,9381,1,64
1717,contract,30000-50000,2,50,3,37227,1,7,83,8530,0,65
1718,self_employed,30000-50000,2,35,2,41624,1,4,107,6093,0,64
1719,self_employed,30000-50000,1,24,1,41333,1,10,32,4037,0,56
1720,contract,30000-50000,2,18,3,30831,1,4,62,11881,0,67
1721,salaried,30000-50000,1,23,1,41080,1,5,93,3920,0,59
1722,salaried,15000-30000,1,51,1,21261,0,6,34,10998,1,52
1723,salaried,30000-50000,2,27,2,32010,1,11,116,7037,1,58
1724,contract,15000-30000,3,23,2,29042,0,8,105,11230,0,52
1725,salaried,30000-50000,1,26,3,37524,0,11,62,10920,0,51
1726,self_employed,30000-50000,1,58,2,35207,1,7,92,4699,0,61
1727,contract,30000-50000,3,23,3,38854,1,3,115,8753,0,67
1728,salaried,30000-50000,3,24,2,38106,0,10,74,6603,0,47
1729,salaried,15000-30000,3,54,3,19282,1,11,65,10891,0,62
1730,self_employed,15000-30000,3,47,3,26748,1,11,85,3332,0,56
1731,salaried,30000-50000,1,37,2,42521,1,9,109,10500,0,64
1732,self_employed,30000-50000,1,51,2,43398,1,9,101,9308,0,63
1733,self_employed,30000-50000,1,23,2,42505,1,4,106,5814,0,62
1734,salaried,15000-30000,1,30,1,20483,1,5,37,6159,0,63
1735,contract,15000-30000,3,28,2,23560,0,9,47,9597,0,53
1736,contract,30000-50000,3,59,2,31918,1,6,99,3918,0,61
1737,self_employed,30000-50000,2,26,1,42226,1,5,44,8920,0,66
1738,self_employed,15000-30000,2,19,3,28415,0,3,74,3371,1,44
1739,contract,15000-30000,1,25,1,19356,0,7,86,9653,1,49
1740,contract,30000-50000,2,33,1,30982,1,8,88,10960,0,67
1741,contract,15000-30000,2,15,2,20638,1,3,119,11068,0,68
1742,self_employed,15000-30000,2,57,2,19124,1,5,40,11580,0,66
1743,self_employed,30000-50000,3,23,3,41231,1,7,84,9392,1,58
1744,contract,15000-30000,1,20,2,28624,1,11,62,11105,0,63
1745,salaried,15000-30000,1,36,2,26853,0,9,114,8450,0,52
1746,salaried,15000-30000,3,49,2,24490,0,9,42,3037,0,43
1747,salaried,30000-50000,3,53,1,34190,1,7,74,5111,0,61
1748,self_employed,30000-50000,1,52,3,34067,1,6,103,10868,0,67
1749,self_employed,30000-50000,3,25,2,40251,1,10,47,3861,0,56
1750,salaried,30000-50000,2,58,3,33580,1,5,103,6491,0,61
1751,salaried,30000-50000,2,27,2,40484,1,7,112,11009,0,68
1752,self_employed,30000-50000,2,54,1,33122,0,6,113,3291,0,45
1753,contract,15000-30000,1,48,2,25863,0,5,54,10929,0,53
1754,contract,30000-50000,1,28,2,37836,0,3,79,6921,0,52
1755,salaried,15000-30000,2,13,1,26157,1,9,48,3980,0,59
1756,self_employed,30000-50000,3,15,2,38007,1,9,107,10023,0,65
1757,self_employed,30000-50000,1,53,1,32501,0,11,60,4476,0,47
1758,self_employed,30000-50000,1,29,2,42811,1,3,115,5803,0,65
1759,self_employed,30000-50000,2,56,3,41758,1,5,43,9209,0,67
1760,contract,30000-50000,2,47,3,34867,1,9,88,4681,1,53
1761,salaried,15000-30000,3,23,2,24501,0,5,113,4718,0,47
1762,self_employed,15000-30000,1,17,3,25386,1,8,40,9101,0,64
1763,self_employed,15000-30000,1,20,1,25742,1,9,107,3126,0,56
1764,salaried,30000-50000,2,28,3,42316,1,6,47,10512,0,64
1765,self_employed,15000-30000,1,30,1,18845,0,8,66,9036,0,49
1766,salaried,15000-30000,3,20,1,27039,1,7,37,6927,0,61
1767,salaried,30000-50000,3,18,3,32664,0,10,39,7923,0,50
1768,salaried,15000-30000,2,48,1,21671,1,11,77,6733,0,62
1769,salaried,30000-50000,3,53,1,39573,1,10,86,10319,0,62
1770,contract,30000-50000,2,19,3,31498,0,10,58,9376,0,50
1771,contract,30000-50000,2,29,2,30352,1,10,45,9452,0,63
1772,salaried,15000-30000,1,37,1,27854,1,10,54,5639,0,58
1773,contract,15000-30000,2,38,1,24127,1,7,94,3485,0,58
1774,salaried,15000-30000,3,43,2,23432,1,7,67,9558,0,66
1775,salaried,30000-50000,1,30,2,38731,1,7,71,5208,0,61
1776,self_employed,30000-50000,3,25,3,36628,1,3,92,6018,0,65
1777,salaried,15000-30000,2,32,3,27774,1,10,118,6703,1,54
1778,self_employed,15000-30000,2,54,2,18375,1,8,93,9366,0,64
1779,self_employed,15000-30000,2,15,1,24944,1,3,96,5324,0,62
1780,self_employed,30000-50000,3,33,2,44587,1,10,96,10589,1,62
1781,self_employed,30000-50000,2,43,1,33179,1,8,103,9227,0,65
1782,contract,15000-30000,1,51,3,27802,0,4,60,5867,1,47
1783,self_employed,30000-50000,1,59,3,44355,0,11,42,3712,0,42
1784,contract,30000-50000,2,15,2,39361,1,7,95,10209,1,63
1785,self_employed,30000-50000,2,30,1,31935,1,7,43,11890,0,69
1786,self_employed,30000-50000,1,56,3,33144,1,7,51,6268,0,62
1787,salaried,15000-30000,2,26,3,21124,1,11,119,10651,0,66
1788,self_employed,30000-50000,1,35,1,32751,1,9,109,11001,0,66
1789,contract,15000-30000,2,17,1,20554,1,11,100,8245,0,60
1790,self_employed,30000-50000,2,18,2,41134,1,3,61,8884,0,64
1791,contract,15000-30000,2,34,2,20278,0,10,85,5708,0,48
1792,self_employed,30000-50000,2,18,2,39531,1,7,48,3924,0,59
1793,salaried,30000-50000,3,34,1,32040,1,10,88,11194,0,65
1794,salaried,30000-50000,3,33,3,34111,0,7,104,8173,0,52
1795,salaried,15000-30000,3,33,3,24041,0,4,34,7664,1,50
1796,self_employed,30000-50000,2,43,3,41243,1,10,40,3560,0,57
1797,self_employed,15000-30000,3,26,3,18879,0,9,90,8897,0,49
1798,self_employed,15000-30000,1,33,3,22533,1,9,69,10003,0,64
1799,salaried,15000-30000,3,41,3,18054,1,8,80,10221,0,67
1800,self_employed,30000-50000,1,15,3,34279,1,4,90,9901,0,64
1801,salaried,15000-30000,3,17,1,23192,1,4,88,8044,0,67
1802,contract,15000-30000,3,42,2,23544,1,11,107,8352,0,60
1803,salaried,30000-50000,1,42,1,33579,1,5,113,3233,0,57
1804,contract,30000-50000,1,54,3,36541,1,11,92,5179,0,56
1805,self_employed,30000-50000,2,59,1,32551,0,9,92,11232,0,53
1806,salaried,15000-30000,2,48,3,28510,1,11,63,3347,0,57
1807,contract,30000-50000,3,58,1,38332,1,5,31,10116,0,67
1808,salaried,15000-30000,3,21,2,28253,0,5,97,11017,0,53
1809,self_employed,15000-30000,2,57,1,18759,1,4,92,6015,0,61
1810,salaried,30000-50000,3,52,2,30295,1,8,54,9791,0,65
1811,contract,15000-30000,3,55,2,27176,1,10,61,11276,0,65
1812,salaried,15000-30000,3,43,2,18284,0,8,36,7149,0,47
1813,contract,30000-50000,1,33,2,40798,0,9,50,8544,0,52
1814,salaried,30000-50000,1,55,2,33833,0,8,46,3610,0,44
1815,salaried,15000-30000,2,23,1,25414,1,7,32,5619,1,57
1816,self_employed,15000-30000,3,25,3,18188,1,7,102,3095,0,60
1817,self_employed,30000-50000,1,55,2,32502,0,5,109,3135,0,45
1818,self_employed,15000-30000,2,51,2,20583,0,10,75,4195,0,47
1819,salaried,30000-50000,1,44,1,35867,1,8,44,5525,0,60
1820,salaried,15000-30000,2,49,1,24615,1,4,57,3082,0,59
1821,salaried,15000-30000,2,58,2,25593,0,3,91,6403,0,51
1822,salaried,30000-50000,3,18,2,41795,1,7,84,4224,0,57
1823,self_employed,30000-50000,2,41,1,40212,0,8,114,4853,0,45
1824,salaried,30000-50000,2,59,3,34652,0,11,49,4148,1,40
1825,contract,30000-50000,3,57,2,36461,1,4,47,10346,0,68
1826,salaried,30000-50000,2,39,2,31405,1,7,64,3980,0,57
1827,salaried,15000-30000,2,49,1,27180,0,9,101,4177,0,48
1828,self_employed,30000-50000,2,36,1,36193,1,6,103,9851,0,67
1829,self_employed,30000-50000,1,46,3,33887,1,9,40,4819,1,54
1830,contract,30000-50000,2,14,2,42042,1,7,103,7053,1,58
1831,self_employed,30000-50000,1,40,2,43954,1,5,92,8263,0,64
1832,salaried,15000-30000,1,43,2,21927,1,8,55,6422,0,61
1833,self_employed,15000-30000,1,51,3,21967,0,6,52,9335,0,54
1834,contract,15000-30000,1,34,1,27908,1,6,34,6344,0,61
1835,contract,15000-30000,1,46,1,19458,1,8,91,8066,1,58
1836,salaried,30000-50000,2,32,1,36790,0,6,57,7117,0,49
1837,self_employed,30000-50000,2,14,2,44659,0,6,38,9363,0,53
1838,self_employed,15000-30000,2,36,3,24618,1,11,95,8850,0,62
1839,self_employed,30000-50000,3,44,3,34376,1,5,82,10516,0,69
1840,salaried,30000-50000,3,33,2,36504,1,3,34,3933,0,61
1841,self_employed,30000-50000,2,23,3,41222,1,9,67,10120,0,64
1842,self_employed,15000-30000,3,56,2,20107,1,6,110,9912,0,65
1843,salaried,15000-30000,2,46,3,24309,1,4,115,8239,0,63
1844,self_employed,30000-50000,3,50,2,40588,1,6,92,9837,0,65
1845,self_employed,30000-50000,3,26,2,37988,1,8,46,9787,0,65
1846,contract,30000-50000,3,34,2,35248,1,5,47,7427,0,64
1847,self_employed,30000-50000,1,52,3,30805,1,8,61,10867,0,64
1848,self_employed,15000-30000,3,39,1,27008,0,5,68,8264,0,52
1849,self_employed,30000-50000,2,44,2,44270,1,10,84,4563,0,59
1850,self_employed,15000-30000,3,51,3,18925,1,7,52,11997,0,69
1851,contract,30000-50000,2,25,2,35308,0,4,89,9972,0,55
1852,salaried,30000-50000,3,53,2,42998,0,11,52,9083,0,51
1853,contract,30000-50000,3,52,3,39181,0,3,95,5129,0,50
1854,salaried,15000-30000,2,15,1,25172,1,4,107,11845,0,69
1855,salaried,15000-30000,1,22,1,23659,1,9,75,9168,0,64
1856,salaried,15000-30000,1,54,2,26976,0,6,106,9124,0,50
1857,self_employed,30000-50000,2,44,1,37315,0,9,92,5098,0,45
1858,self_employed,30000-50000,3,14,2,31955,1,5,115,3221,0,57
1859,self_employed,30000-50000,3,43,3,41843,1,5,111,11863,0,67
1860,self_employed,30000-50000,1,32,2,33768,0,11,36,6582,0,48
1861,salaried,15000-30000,1,39,3,20873,1,6,98,4778,0,62
1862,contract,15000-30000,2,33,1,22493,1,4,110,7801,0,63
1863,self_employed,30000-50000,1,35,2,43739,1,10,85,7822,1,56
1864,salaried,15000-30000,1,30,2,25595,1,7,61,6908,0,63
1865,salaried,30000-50000,2,50,3,34430,1,7,45,8969,0,66
1866,self_employed,30000-50000,1,55,2,36047,1,4,102,5155,0,60
1867,salaried,15000-30000,3,50,3,18070,1,10,32,6600,0,62
1868,self_employed,30000-50000,1,29,3,44544,1,6,87,9870,0,65
1869,contract,30000-50000,1,21,2,43418,0,5,42,6966,0,50
1870,self_employed,15000-30000,3,55,3,19349,1,5,99,11267,0,68
1871,self_employed,15000-30000,2,32,3,24043,1,4,59,7209,1,62
1872,salaried,30000-50000,2,41,1,35761,1,4,49,11127,0,66
1873,self_employed,15000-30000,2,25,3,29040,1,9,69,4694,0,59
1874,self_employed,30000-50000,1,56,3,31581,0,8,72,8645,0,50
1875,salaried,15000-30000,2,30,2,21347,1,6,49,3232,0,57
1876,salaried,15000-30000,3,34,1,24246,0,11,115,3111,1,40
1877,self_employed,30000-50000,1,27,2,36373,1,8,105,11989,0,69
1878,self_employed,15000-30000,3,22,2,18675,1,9,76,6440,0,60
1879,contract,15000-30000,1,45,1,23489,1,6,50,5813,0,62
1880,contract,15000-30000,2,27,2,26087,1,4,41,7885,0,63
1881,salaried,15000-30000,2,56,2,21402,1,7,45,6027,0,63
1882,salaried,30000-50000,3,51,1,36400,1,8,74,10634,0,66
1883,salaried,15000-30000,2,25,2,20803,1,11,82,8290,0,61
1884,self_employed,30000-50000,3,51,1,32947,0,5,77,4153,0,47
1885,salaried,15000-30000,2,39,1,27636,1,8,43,6712,0,62
1886,self_employed,15000-30000,3,58,2,24469,1,6,71,5668,1,56
1887,self_employed,30000-50000,3,58,3,42859,1,9,30,8123,0,60
1888,salaried,15000-30000,2,54,2,21415,1,3,105,4093,0,61
1889,self_employed,15000-30000,2,20,2,27841,0,10,67,8397,0,49
1890,self_employed,30000-50000,1,24,2,31347,0,6,88,6794,0,50
1891,salaried,30000-50000,3,44,3,30837,0,3,108,6742,0,50
1892,self_employed,15000-30000,1,16,2,28670,1,11,93,3792,0,59
1893,self_employed,30000-50000,3,37,2,41331,1,5,118,10750,0,68
1894,salaried,15000-30000,1,43,3,27313,1,3,64,9858,1,64
1895,salaried,15000-30000,1,44,1,27540,0,8,114,9990,0,54
1896,self_employed,30000-50000,2,39,1,37986,1,4,86,6733,0,65
1897,salaried,30000-50000,2,18,3,34939,1,11,83,7028,0,59
1898,salaried,30000-50000,2,49,1,36018,1,10,48,11089,0,67
1899,salaried,30000-50000,3,28,2,40673,1,3,108,6631,0,65
1900,self_employed,30000-50000,3,54,3,38805,1,4,51,7056,0,65
1901,contract,15000-30000,2,28,2,27095,1,4,35,4803,0,60
1902,self_employed,15000-30000,1,39,2,25576,1,8,51,10324,0,64
1903,self_employed,15000-30000,1,58,3,21185,1,11,111,6755,0,58
1904,contract,15000-30000,1,55,3,20210,1,8,82,6829,0,63
1905,self_employed,15000-30000,2,56,1,28852,0,4,35,9939,0,53
1906,salaried,30000-50000,2,34,2,34343,1,11,76,6311,0,58
1907,salaried,30000-50000,1,24,3,35372,1,10,107,8376,1,60
1908,self_employed,15000-30000,3,47,1,24609,0,3,79,3966,0,50
1909,self_employed,15000-30000,3,37,1,29366,1,5,68,3914,0,59
1910,self_employed,30000-50000,2,43,2,30577,1,5,116,4610,0,62
1911,self_employed,30000-50000,2,21,1,34668,1,9,57,9197,0,63
1912,self_employed,30000-50000,3,40,3,39644,1,8,88,4849,1,55
1913,self_employed,15000-30000,3,38,2,27463,0,10,58,9614,0,50
1914,contract,30000-50000,1,29,3,32041,1,4,96,7671,0,62
1915,salaried,30000-50000,1,57,1,39194,1,8,52,3386,1,56
1916,self_employed,15000-30000,2,38,1,27744,1,11,107,9033,1,56
1917,salaried,30000-50000,2,31,2,34977,1,5,57,9137,0,66
1918,salaried,15000-30000,2,36,3,23656,1,6,46,10217,0,68
1919,salaried,15000-30000,2,27,3,26563,1,3,100,5506,0,64
1920,self_employed,30000-50000,2,43,1,39760,1,8,109,3331,0,58
1921,self_employed,30000-50000,2,20,3,37149,1,5,105,6899,0,65
1922,self_employed,30000-50000,2,18,1,43161,0,3,49,3766,0,49
1923,salaried,15000-30000,1,39,3,24773,1,10,98,11141,0,65
1924,contract,15000-30000,2,31,2,22399,1,5,99,5678,0,60
1925,self_employed,30000-50000,3,29,3,40859,0,11,72,4652,0,47
1926,contract,15000-30000,1,42,2,26982,0,8,103,11499,0,55
1927,salaried,30000-50000,3,47,1,35485,1,4,76,7140,0,66
1928,salaried,30000-50000,3,55,3,32753,0,4,39,7511,1,47
1929,self_employed,15000-30000,3,40,1,25365,0,4,38,10152,0,55
1930,self_employed,30000-50000,3,39,1,40445,1,10,38,11887,1,61
1931,self_employed,15000-30000,1,50,2,20591,1,7,54,3178,1,55
1932,salaried,15000-30000,1,28,2,24062,0,6,98,10084,0,52
1933,contract,15000-30000,1,14,3,18627,0,8,70,10567,0,55
1934,self_employed,30000-50000,3,44,3,33104,1,10,60,3632,0,59
1935,contract,30000-50000,1,33,1,34926,1,9,48,4255,0,60
1936,salaried,30000-50000,3,43,3,42742,1,5,116,6881,0,61
1937,self_employed,30000-50000,2,45,3,35322,1,3,82,7130,0,64
1938,self_employed,15000-30000,3,45,2,28135,1,5,119,11086,0,67
1939,self_employed,30000-50000,2,15,3,42769,0,4,41,11287,0,55
1940,salaried,30000-50000,2,59,3,31936,1,9,77,4145,0,58
1941,salaried,15000-30000,2,35,1,18650,1,4,110,9700,0,68
1942,contract,15000-30000,3,20,3,20000,0,10,43,6423,0,47
1943,contract,30000-50000,1,12,1,31031,0,5,83,11131,0,56
1944,self_employed,15000-30000,3,58,2,29734,0,10,99,5070,0,44
1945,self_employed,30000-50000,3,19,1,41838,1,10,30,3970,1,55
1946,contract,15000-30000,1,59,3,24886,0,5,118,8034,0,53
1947,salaried,30000-50000,2,20,3,39126,1,7,53,10674,1,62
1948,salaried,15000-30000,2,27,3,18147,1,3,90,6822,0,63
1949,salaried,30000-50000,2,54,2,34131,1,7,68,11692,0,67
1950,self_employed,30000-50000,3,53,2,43112,1,10,60,4572,1,54
1951,contract,30000-50000,2,22,3,41600,0,11,34,11587,0,51
1952,self_employed,15000-30000,1,53,1,20992,0,10,75,4143,0,45
1953,self_employed,30000-50000,2,59,1,32635,1,10,117,7326,0,61
1954,contract,30000-50000,2,38,2,33455,1,3,105,10021,0,69
